,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,y
6829,34.0,tertiary,no,197.0,no,no,aug,78.0,3.0,-1.0,0.0,unknown,yes
6830,47.0,secondary,no,405.0,no,yes,aug,994.0,2.0,-1.0,0.0,unknown,yes
6831,32.0,secondary,no,0.0,no,no,aug,594.0,4.0,-1.0,0.0,unknown,yes
6832,55.0,secondary,no,3450.0,no,no,feb,169.0,1.0,183.0,1.0,failure,yes
6833,38.0,unknown,no,3576.0,no,no,nov,349.0,2.0,183.0,1.0,success,yes
6834,59.0,secondary,no,1.0,no,no,apr,159.0,2.0,378.0,3.0,failure,yes
6835,48.0,tertiary,no,1147.0,no,no,aug,389.0,1.0,64.0,2.0,success,yes
6836,27.0,tertiary,no,3733.0,yes,no,may,198.0,1.0,98.0,6.0,success,yes
6837,27.0,secondary,no,0.0,yes,no,jul,1608.0,13.0,-1.0,0.0,unknown,yes
6838,53.0,unknown,no,2240.0,yes,no,jun,282.0,2.0,385.0,1.0,success,yes
6839,46.0,secondary,no,70.0,yes,no,mar,229.0,2.0,-1.0,0.0,unknown,yes
6840,35.0,tertiary,no,470.0,yes,no,jul,743.0,13.0,-1.0,0.0,unknown,yes
6841,33.0,secondary,no,139.0,yes,yes,may,732.0,2.0,291.0,5.0,failure,yes
6842,53.0,primary,no,27.0,yes,no,sep,230.0,3.0,-1.0,0.0,unknown,yes
6843,47.0,unknown,no,1784.0,no,no,oct,385.0,2.0,-1.0,0.0,unknown,yes
6844,46.0,secondary,no,4.0,no,no,apr,268.0,1.0,261.0,5.0,other,yes
6845,35.0,tertiary,no,2658.0,yes,no,aug,768.0,2.0,141.0,3.0,failure,yes
6846,27.0,tertiary,no,802.0,no,no,sep,569.0,1.0,-1.0,0.0,unknown,yes
6847,58.0,secondary,no,462.0,no,no,nov,495.0,1.0,93.0,1.0,success,yes
6848,25.0,tertiary,no,808.0,no,no,sep,267.0,2.0,114.0,2.0,failure,yes
6849,64.0,secondary,no,1574.0,no,no,jul,301.0,3.0,-1.0,0.0,unknown,yes
6850,42.0,secondary,no,1080.0,yes,yes,may,951.0,3.0,370.0,4.0,failure,yes
6851,19.0,primary,no,103.0,no,no,jul,104.0,2.0,-1.0,0.0,unknown,yes
6852,59.0,tertiary,no,9676.0,no,no,mar,234.0,2.0,-1.0,0.0,unknown,yes
6853,29.0,secondary,no,113.0,no,no,feb,328.0,2.0,183.0,4.0,success,yes
6854,29.0,secondary,no,84.0,yes,no,apr,1101.0,2.0,-1.0,0.0,unknown,yes
6855,51.0,secondary,no,1679.0,no,no,aug,417.0,1.0,365.0,9.0,other,yes
6856,59.0,tertiary,no,9676.0,no,no,mar,234.0,2.0,-1.0,0.0,unknown,yes
6857,38.0,tertiary,no,0.0,no,no,sep,260.0,3.0,95.0,3.0,success,yes
6858,61.0,secondary,no,985.0,no,no,aug,998.0,6.0,-1.0,0.0,unknown,yes
6859,25.0,tertiary,no,10.0,yes,no,jul,857.0,4.0,-1.0,0.0,unknown,yes
6860,32.0,tertiary,no,41.0,no,no,aug,686.0,5.0,-1.0,0.0,unknown,yes
6861,19.0,secondary,no,302.0,no,no,jul,205.0,1.0,-1.0,0.0,unknown,yes
6862,30.0,secondary,no,-522.0,yes,yes,may,670.0,2.0,286.0,6.0,failure,yes
6863,38.0,tertiary,no,0.0,no,no,sep,260.0,3.0,95.0,3.0,success,yes
6864,38.0,secondary,no,593.0,yes,yes,jul,1484.0,24.0,-1.0,0.0,unknown,yes
6865,30.0,tertiary,no,944.0,no,no,oct,251.0,2.0,-1.0,0.0,unknown,yes
6866,44.0,secondary,no,7138.0,no,no,aug,809.0,2.0,-1.0,0.0,unknown,yes
6867,58.0,primary,no,565.0,no,no,jul,876.0,1.0,-1.0,0.0,unknown,yes
6868,53.0,secondary,no,459.0,no,no,apr,558.0,1.0,-1.0,0.0,unknown,yes
6869,60.0,primary,no,493.0,no,no,aug,671.0,4.0,-1.0,0.0,unknown,yes
6870,43.0,tertiary,no,388.0,yes,no,may,2087.0,2.0,-1.0,0.0,unknown,yes
6871,42.0,unknown,no,7702.0,no,no,feb,138.0,2.0,-1.0,0.0,unknown,yes
6872,62.0,tertiary,no,0.0,no,no,nov,227.0,2.0,-1.0,0.0,unknown,yes
6873,33.0,secondary,no,661.0,yes,no,jul,968.0,1.0,-1.0,0.0,unknown,yes
6874,31.0,primary,no,406.0,no,no,feb,736.0,1.0,-1.0,0.0,unknown,yes
6875,53.0,secondary,no,94.0,no,no,aug,493.0,1.0,181.0,14.0,success,yes
6876,28.0,secondary,no,-46.0,yes,no,sep,199.0,1.0,92.0,14.0,success,yes
6877,34.0,tertiary,no,0.0,yes,no,aug,262.0,1.0,99.0,2.0,success,yes
6878,48.0,secondary,no,817.0,no,no,jan,517.0,1.0,282.0,4.0,success,yes
6879,34.0,tertiary,no,606.0,no,no,apr,97.0,1.0,-1.0,0.0,unknown,yes
6880,31.0,secondary,no,747.0,yes,no,may,543.0,2.0,-1.0,0.0,unknown,yes
6881,39.0,secondary,no,902.0,yes,no,feb,691.0,2.0,180.0,5.0,failure,yes
6882,64.0,tertiary,no,846.0,no,no,feb,671.0,1.0,181.0,3.0,failure,yes
6883,42.0,tertiary,no,1205.0,no,no,sep,376.0,2.0,-1.0,0.0,unknown,yes
6884,53.0,primary,no,306.0,no,no,jul,388.0,3.0,181.0,1.0,success,yes
6885,52.0,secondary,no,195.0,yes,no,feb,220.0,1.0,63.0,5.0,failure,yes
6886,32.0,secondary,no,811.0,yes,no,may,563.0,1.0,-1.0,0.0,unknown,yes
6887,29.0,tertiary,no,455.0,no,no,apr,403.0,1.0,-1.0,0.0,unknown,yes
6888,38.0,tertiary,no,104.0,yes,no,may,606.0,3.0,-1.0,0.0,unknown,yes
6889,47.0,secondary,no,3696.0,no,no,jul,250.0,2.0,181.0,4.0,success,yes
6890,38.0,secondary,no,593.0,yes,yes,jul,1484.0,24.0,-1.0,0.0,unknown,yes
6891,28.0,tertiary,no,80.0,no,no,oct,676.0,2.0,146.0,2.0,failure,yes
6892,32.0,tertiary,no,0.0,no,no,feb,550.0,4.0,-1.0,0.0,unknown,yes
6893,50.0,unknown,no,558.0,no,no,jul,464.0,1.0,683.0,6.0,failure,yes
6894,71.0,tertiary,no,14220.0,yes,no,sep,397.0,1.0,-1.0,0.0,unknown,yes
6895,53.0,primary,no,104.0,no,yes,jun,701.0,1.0,-1.0,0.0,unknown,yes
6896,42.0,secondary,no,-247.0,yes,yes,oct,519.0,1.0,166.0,1.0,other,yes
6897,23.0,primary,no,4.0,yes,no,may,395.0,2.0,-1.0,0.0,unknown,yes
6898,22.0,secondary,no,2488.0,no,no,nov,449.0,2.0,38.0,10.0,other,yes
6899,50.0,secondary,no,3357.0,no,no,jun,239.0,4.0,-1.0,0.0,unknown,yes
6900,34.0,tertiary,no,925.0,yes,no,apr,709.0,1.0,-1.0,0.0,unknown,yes
6901,42.0,secondary,no,1080.0,yes,yes,may,951.0,3.0,370.0,4.0,failure,yes
6902,46.0,secondary,no,57.0,no,no,may,796.0,1.0,-1.0,0.0,unknown,yes
6903,33.0,secondary,no,661.0,yes,no,jul,968.0,1.0,-1.0,0.0,unknown,yes
6904,46.0,unknown,no,9328.0,yes,no,may,725.0,3.0,-1.0,0.0,unknown,yes
6905,83.0,primary,no,425.0,no,no,jun,883.0,1.0,140.0,1.0,failure,yes
6906,57.0,secondary,no,1044.0,no,no,jan,585.0,1.0,192.0,2.0,success,yes
6907,36.0,tertiary,no,925.0,no,no,dec,321.0,3.0,189.0,4.0,success,yes
6908,33.0,secondary,no,386.0,no,no,nov,253.0,1.0,92.0,4.0,failure,yes
6909,32.0,tertiary,no,0.0,no,no,feb,550.0,4.0,-1.0,0.0,unknown,yes
6910,19.0,primary,no,103.0,no,no,jul,104.0,2.0,-1.0,0.0,unknown,yes
6911,42.0,secondary,no,-247.0,yes,yes,oct,519.0,1.0,166.0,1.0,other,yes
6912,32.0,tertiary,no,41.0,no,no,aug,686.0,5.0,-1.0,0.0,unknown,yes
6913,78.0,primary,no,229.0,no,no,oct,97.0,1.0,-1.0,0.0,unknown,yes
6914,60.0,tertiary,no,366.0,no,no,jun,593.0,1.0,-1.0,0.0,unknown,yes
6915,33.0,secondary,no,2411.0,yes,no,oct,130.0,1.0,161.0,1.0,failure,yes
6916,27.0,secondary,no,-195.0,yes,no,may,391.0,1.0,-1.0,0.0,unknown,yes
6917,37.0,tertiary,no,0.0,no,no,jul,268.0,2.0,182.0,3.0,success,yes
6918,31.0,tertiary,no,325.0,yes,no,jul,1139.0,2.0,-1.0,0.0,unknown,yes
6919,49.0,tertiary,no,1235.0,no,no,aug,354.0,3.0,-1.0,0.0,unknown,yes
6920,45.0,primary,no,844.0,no,no,jun,1018.0,3.0,-1.0,0.0,unknown,yes
6921,48.0,tertiary,no,1808.0,yes,no,feb,245.0,1.0,-1.0,0.0,unknown,yes
6922,51.0,unknown,no,2094.0,no,no,jun,458.0,6.0,-1.0,0.0,unknown,yes
6923,45.0,primary,no,-311.0,yes,no,may,1030.0,1.0,-1.0,0.0,unknown,yes
6924,55.0,primary,no,2587.0,no,no,sep,328.0,2.0,94.0,2.0,success,yes
6925,36.0,tertiary,no,2987.0,yes,no,aug,307.0,1.0,-1.0,0.0,unknown,yes
6926,25.0,tertiary,no,-242.0,yes,yes,may,600.0,4.0,332.0,4.0,other,yes
6927,46.0,secondary,no,70.0,yes,no,mar,229.0,2.0,-1.0,0.0,unknown,yes
6928,52.0,secondary,no,195.0,yes,no,feb,220.0,1.0,63.0,5.0,failure,yes
6929,47.0,tertiary,no,4402.0,no,no,dec,805.0,1.0,190.0,1.0,other,yes
6930,40.0,secondary,no,1836.0,yes,no,may,750.0,2.0,-1.0,0.0,unknown,yes
6931,45.0,tertiary,no,2048.0,yes,no,oct,310.0,1.0,804.0,1.0,failure,yes
6932,63.0,secondary,no,474.0,no,no,jan,423.0,1.0,-1.0,0.0,unknown,yes
6933,37.0,tertiary,no,0.0,no,no,jul,268.0,2.0,182.0,3.0,success,yes
6934,58.0,primary,no,1013.0,yes,no,aug,206.0,1.0,461.0,1.0,failure,yes
6935,32.0,secondary,no,0.0,no,no,aug,594.0,4.0,-1.0,0.0,unknown,yes
6936,60.0,tertiary,no,4256.0,yes,no,aug,239.0,3.0,761.0,1.0,other,yes
6937,59.0,tertiary,no,2013.0,no,no,feb,222.0,4.0,94.0,2.0,success,yes
6938,36.0,secondary,no,4438.0,yes,no,may,446.0,1.0,-1.0,0.0,unknown,yes
6939,32.0,secondary,no,2089.0,yes,no,nov,132.0,1.0,-1.0,0.0,unknown,yes
6940,73.0,unknown,no,519.0,no,no,oct,434.0,1.0,57.0,1.0,failure,yes
6941,34.0,secondary,no,479.0,yes,no,may,515.0,1.0,350.0,5.0,failure,yes
6942,46.0,secondary,no,-824.0,yes,no,aug,429.0,3.0,-1.0,0.0,unknown,yes
6943,51.0,secondary,no,1679.0,no,no,aug,417.0,1.0,365.0,9.0,other,yes
6944,79.0,primary,no,429.0,no,no,jul,1006.0,2.0,-1.0,0.0,unknown,yes
6945,41.0,secondary,no,6046.0,yes,yes,mar,300.0,6.0,182.0,2.0,success,yes
6946,45.0,tertiary,no,242.0,no,no,apr,587.0,1.0,-1.0,0.0,unknown,yes
6947,48.0,secondary,no,4099.0,no,no,apr,397.0,2.0,-1.0,0.0,unknown,yes
6948,31.0,primary,no,459.0,yes,no,may,623.0,1.0,293.0,1.0,success,yes
6949,19.0,secondary,no,302.0,no,no,jul,205.0,1.0,-1.0,0.0,unknown,yes
6950,47.0,secondary,no,3676.0,no,no,oct,567.0,1.0,95.0,3.0,success,yes
6951,61.0,secondary,no,2917.0,no,no,oct,215.0,1.0,-1.0,0.0,unknown,yes
6952,55.0,primary,no,976.0,no,no,jun,345.0,1.0,94.0,3.0,other,yes
6953,48.0,secondary,no,568.0,yes,no,sep,378.0,2.0,386.0,1.0,success,yes
6954,49.0,secondary,no,1623.0,yes,no,nov,1081.0,2.0,-1.0,0.0,unknown,yes
6955,29.0,tertiary,no,2325.0,no,no,feb,125.0,1.0,-1.0,0.0,unknown,yes
6956,84.0,primary,no,639.0,no,no,may,353.0,3.0,-1.0,0.0,unknown,yes
6957,43.0,secondary,no,104.0,yes,no,jul,635.0,3.0,-1.0,0.0,unknown,yes
6958,50.0,unknown,no,558.0,no,no,jul,464.0,1.0,683.0,6.0,failure,yes
6959,41.0,tertiary,no,326.0,yes,no,may,788.0,1.0,-1.0,0.0,unknown,yes
6960,44.0,secondary,no,7138.0,no,no,aug,809.0,2.0,-1.0,0.0,unknown,yes
6961,50.0,primary,no,341.0,yes,yes,apr,670.0,4.0,340.0,2.0,success,yes
6962,38.0,tertiary,no,0.0,no,no,sep,260.0,3.0,95.0,3.0,success,yes
6963,51.0,unknown,no,2094.0,no,no,jun,458.0,6.0,-1.0,0.0,unknown,yes
6964,59.0,secondary,no,351.0,yes,no,may,1063.0,5.0,-1.0,0.0,unknown,yes
6965,34.0,tertiary,no,703.0,yes,no,apr,342.0,1.0,-1.0,0.0,unknown,yes
6966,47.0,secondary,no,1230.0,yes,no,apr,412.0,1.0,169.0,1.0,success,yes
6967,43.0,secondary,no,3285.0,yes,no,may,1721.0,2.0,-1.0,0.0,unknown,yes
6968,58.0,primary,no,1013.0,yes,no,aug,206.0,1.0,461.0,1.0,failure,yes
6969,33.0,secondary,no,95.0,yes,no,apr,335.0,1.0,-1.0,0.0,unknown,yes
6970,33.0,secondary,no,2085.0,no,no,feb,501.0,2.0,-1.0,0.0,unknown,yes
6971,25.0,tertiary,no,2506.0,no,no,feb,485.0,1.0,-1.0,0.0,unknown,yes
6972,38.0,tertiary,no,1988.0,no,no,mar,164.0,2.0,130.0,2.0,failure,yes
6973,51.0,secondary,no,1679.0,no,no,aug,417.0,1.0,365.0,9.0,other,yes
6974,32.0,secondary,no,889.0,yes,no,sep,185.0,1.0,99.0,5.0,success,yes
6975,28.0,secondary,no,198.0,no,no,jul,128.0,2.0,-1.0,0.0,unknown,yes
6976,41.0,tertiary,no,231.0,no,no,aug,352.0,2.0,-1.0,0.0,unknown,yes
6977,27.0,secondary,no,54.0,yes,no,may,543.0,2.0,-1.0,0.0,unknown,yes
6978,27.0,tertiary,no,3733.0,yes,no,may,198.0,1.0,98.0,6.0,success,yes
6979,55.0,primary,no,3334.0,no,no,aug,632.0,4.0,-1.0,0.0,unknown,yes
6980,55.0,secondary,no,538.0,yes,no,aug,353.0,2.0,-1.0,0.0,unknown,yes
6981,38.0,tertiary,no,104.0,yes,no,may,606.0,3.0,-1.0,0.0,unknown,yes
6982,49.0,secondary,no,-454.0,yes,no,may,558.0,1.0,-1.0,0.0,unknown,yes
6983,37.0,tertiary,no,238.0,no,no,feb,185.0,1.0,92.0,1.0,success,yes
6984,22.0,secondary,no,2488.0,no,no,nov,449.0,2.0,38.0,10.0,other,yes
6985,36.0,secondary,no,1049.0,yes,no,may,224.0,4.0,-1.0,0.0,unknown,yes
6986,59.0,secondary,no,2308.0,no,no,apr,815.0,1.0,87.0,1.0,other,yes
6987,62.0,tertiary,no,1859.0,no,no,aug,245.0,3.0,-1.0,0.0,unknown,yes
6988,37.0,secondary,no,1978.0,no,no,sep,404.0,1.0,182.0,1.0,success,yes
6989,31.0,tertiary,no,1224.0,yes,yes,jul,1441.0,2.0,-1.0,0.0,unknown,yes
6990,50.0,unknown,no,558.0,no,no,jul,464.0,1.0,683.0,6.0,failure,yes
6991,34.0,secondary,no,16.0,no,no,aug,990.0,1.0,-1.0,0.0,unknown,yes
6992,39.0,secondary,no,687.0,yes,no,jul,869.0,1.0,-1.0,0.0,unknown,yes
6993,24.0,secondary,no,4500.0,yes,no,may,733.0,2.0,-1.0,0.0,unknown,yes
6994,41.0,primary,no,5310.0,yes,no,nov,984.0,1.0,-1.0,0.0,unknown,yes
6995,40.0,secondary,no,-839.0,yes,yes,jul,1018.0,2.0,-1.0,0.0,unknown,yes
6996,47.0,secondary,no,1233.0,yes,no,sep,91.0,1.0,100.0,2.0,other,yes
6997,25.0,tertiary,no,343.0,no,no,jun,377.0,1.0,-1.0,0.0,unknown,yes
6998,26.0,secondary,no,255.0,no,no,apr,457.0,1.0,80.0,1.0,success,yes
6999,36.0,tertiary,no,197.0,no,no,apr,260.0,1.0,-1.0,0.0,unknown,yes
7000,34.0,tertiary,no,674.0,yes,no,aug,587.0,2.0,-1.0,0.0,unknown,yes
7001,33.0,secondary,no,478.0,no,no,apr,475.0,2.0,-1.0,0.0,unknown,yes
7002,29.0,tertiary,no,199.0,yes,yes,may,1689.0,4.0,-1.0,0.0,unknown,yes
7003,30.0,tertiary,no,1942.0,yes,yes,nov,436.0,2.0,178.0,3.0,other,yes
7004,27.0,tertiary,no,703.0,yes,no,jun,590.0,3.0,-1.0,0.0,unknown,yes
7005,43.0,secondary,no,3403.0,yes,no,nov,707.0,2.0,97.0,2.0,success,yes
7006,34.0,tertiary,no,606.0,no,no,apr,97.0,1.0,-1.0,0.0,unknown,yes
7007,53.0,primary,no,732.0,no,no,oct,759.0,2.0,-1.0,0.0,unknown,yes
7008,39.0,secondary,no,607.0,yes,no,may,454.0,2.0,364.0,3.0,failure,yes
7009,30.0,tertiary,no,302.0,no,no,feb,528.0,3.0,-1.0,0.0,unknown,yes
7010,54.0,secondary,no,-315.0,no,yes,jul,2029.0,1.0,-1.0,0.0,unknown,yes
7011,50.0,tertiary,no,3463.0,no,yes,oct,96.0,1.0,-1.0,0.0,unknown,yes
7012,34.0,primary,no,2929.0,no,no,aug,518.0,2.0,-1.0,0.0,unknown,yes
7013,27.0,secondary,no,489.0,yes,no,jul,356.0,4.0,-1.0,0.0,unknown,yes
7014,49.0,secondary,no,687.0,yes,no,apr,772.0,1.0,-1.0,0.0,unknown,yes
7015,80.0,primary,no,0.0,no,no,feb,639.0,1.0,189.0,1.0,failure,yes
7016,54.0,tertiary,no,2171.0,yes,yes,nov,1034.0,1.0,-1.0,0.0,unknown,yes
7017,40.0,tertiary,no,0.0,yes,no,feb,228.0,2.0,182.0,6.0,failure,yes
7018,54.0,unknown,no,895.0,no,no,oct,335.0,1.0,-1.0,0.0,unknown,yes
7019,50.0,unknown,no,558.0,no,no,jul,464.0,1.0,683.0,6.0,failure,yes
7020,61.0,tertiary,no,6016.0,no,no,feb,670.0,3.0,-1.0,0.0,unknown,yes
7021,21.0,secondary,no,2488.0,no,no,jun,258.0,6.0,169.0,3.0,success,yes
7022,53.0,primary,no,980.0,yes,no,dec,352.0,1.0,-1.0,0.0,unknown,yes
7023,30.0,tertiary,no,1942.0,yes,yes,nov,436.0,2.0,178.0,3.0,other,yes
7024,59.0,secondary,no,351.0,yes,no,may,1063.0,5.0,-1.0,0.0,unknown,yes
7025,28.0,secondary,no,171.0,no,no,mar,93.0,1.0,-1.0,0.0,unknown,yes
7026,27.0,tertiary,no,5291.0,no,no,nov,192.0,2.0,92.0,2.0,failure,yes
7027,45.0,secondary,no,410.0,yes,no,may,891.0,4.0,-1.0,0.0,unknown,yes
7028,59.0,primary,no,1727.0,no,no,may,500.0,4.0,358.0,2.0,failure,yes
7029,43.0,secondary,no,3285.0,yes,no,may,1721.0,2.0,-1.0,0.0,unknown,yes
7030,49.0,tertiary,no,755.0,no,no,jul,1212.0,4.0,-1.0,0.0,unknown,yes
7031,77.0,tertiary,no,4659.0,no,no,apr,161.0,1.0,-1.0,0.0,unknown,yes
7032,31.0,tertiary,no,2603.0,yes,no,feb,280.0,4.0,-1.0,0.0,unknown,yes
7033,32.0,secondary,no,230.0,yes,no,may,442.0,1.0,266.0,8.0,failure,yes
7034,37.0,secondary,no,3665.0,no,no,aug,664.0,3.0,-1.0,0.0,unknown,yes
7035,34.0,tertiary,no,69.0,no,yes,aug,120.0,3.0,1.0,6.0,success,yes
7036,27.0,secondary,no,489.0,yes,no,jul,356.0,4.0,-1.0,0.0,unknown,yes
7037,71.0,primary,no,4657.0,no,no,feb,93.0,5.0,-1.0,0.0,unknown,yes
7038,54.0,unknown,no,895.0,no,no,oct,335.0,1.0,-1.0,0.0,unknown,yes
7039,43.0,secondary,no,104.0,yes,no,jul,635.0,3.0,-1.0,0.0,unknown,yes
7040,45.0,secondary,no,5346.0,yes,yes,oct,187.0,1.0,-1.0,0.0,unknown,yes
7041,38.0,tertiary,no,170.0,yes,no,may,442.0,1.0,-1.0,0.0,unknown,yes
7042,37.0,tertiary,no,66.0,no,no,nov,1164.0,2.0,-1.0,0.0,unknown,yes
7043,44.0,secondary,no,205.0,no,no,nov,289.0,1.0,,0.0,unknown,yes
7044,44.0,secondary,no,7138.0,no,no,aug,809.0,2.0,-1.0,0.0,unknown,yes
7045,25.0,secondary,no,304.0,no,no,may,226.0,2.0,-1.0,0.0,unknown,yes
7046,25.0,secondary,no,505.0,no,yes,nov,386.0,2.0,-1.0,0.0,unknown,yes
7047,27.0,secondary,no,451.0,yes,no,jul,652.0,1.0,-1.0,0.0,unknown,yes
7048,33.0,secondary,no,478.0,no,no,apr,475.0,2.0,-1.0,0.0,unknown,yes
7049,33.0,secondary,no,133.0,no,no,may,218.0,1.0,-1.0,0.0,unknown,yes
7050,34.0,secondary,no,479.0,yes,no,may,515.0,1.0,350.0,5.0,failure,yes
7051,38.0,tertiary,no,3436.0,no,no,nov,663.0,4.0,-1.0,0.0,unknown,yes
7052,63.0,secondary,no,1490.0,no,no,jun,506.0,1.0,-1.0,0.0,unknown,yes
7053,37.0,unknown,no,189.0,no,no,oct,238.0,1.0,107.0,2.0,success,yes
7054,33.0,secondary,no,386.0,no,no,nov,253.0,1.0,92.0,4.0,failure,yes
7055,42.0,secondary,no,1289.0,no,no,jul,250.0,4.0,415.0,2.0,failure,yes
7056,79.0,primary,no,429.0,no,no,jul,1006.0,2.0,-1.0,0.0,unknown,yes
7057,56.0,primary,no,3391.0,no,no,apr,243.0,1.0,-1.0,0.0,unknown,yes
7058,45.0,secondary,no,410.0,yes,no,may,891.0,4.0,-1.0,0.0,unknown,yes
7059,28.0,tertiary,no,4579.0,no,no,jan,409.0,2.0,-1.0,0.0,unknown,yes
7060,55.0,secondary,no,1613.0,yes,no,apr,296.0,1.0,270.0,3.0,failure,yes
7061,72.0,primary,no,763.0,no,no,apr,384.0,2.0,-1.0,0.0,unknown,yes
7062,54.0,secondary,no,-315.0,no,yes,jul,2029.0,1.0,-1.0,0.0,unknown,yes
7063,42.0,secondary,no,1080.0,yes,yes,may,951.0,3.0,370.0,4.0,failure,yes
7064,34.0,primary,no,2929.0,no,no,aug,518.0,2.0,-1.0,0.0,unknown,yes
7065,47.0,secondary,no,1219.0,no,no,aug,697.0,4.0,-1.0,0.0,unknown,yes
7066,34.0,tertiary,no,5086.0,no,no,may,213.0,4.0,-1.0,0.0,unknown,yes
7067,78.0,primary,no,229.0,no,no,oct,97.0,1.0,-1.0,0.0,unknown,yes
7068,20.0,secondary,no,502.0,no,no,apr,261.0,1.0,-1.0,0.0,unknown,yes
7069,32.0,tertiary,no,5514.0,no,no,apr,319.0,1.0,182.0,1.0,success,yes
7070,59.0,secondary,no,0.0,no,no,jun,812.0,1.0,-1.0,0.0,unknown,yes
7071,39.0,tertiary,no,763.0,yes,no,may,877.0,7.0,300.0,2.0,other,yes
7072,48.0,tertiary,no,1147.0,no,no,aug,389.0,1.0,64.0,2.0,success,yes
7073,43.0,tertiary,no,1304.0,no,no,aug,501.0,2.0,-1.0,0.0,unknown,yes
7074,34.0,tertiary,no,5086.0,no,no,may,213.0,4.0,-1.0,0.0,unknown,yes
7075,53.0,secondary,no,1796.0,no,no,mar,295.0,1.0,91.0,2.0,success,yes
7076,33.0,tertiary,no,1064.0,yes,no,may,562.0,1.0,-1.0,0.0,unknown,yes
7077,47.0,secondary,no,1219.0,no,no,aug,697.0,4.0,-1.0,0.0,unknown,yes
7078,57.0,secondary,no,2887.0,no,no,aug,819.0,10.0,-1.0,0.0,unknown,yes
7079,57.0,secondary,no,1044.0,no,no,jan,585.0,1.0,192.0,2.0,success,yes
7080,83.0,primary,no,1097.0,no,no,mar,181.0,1.0,-1.0,0.0,unknown,yes
7081,51.0,secondary,no,117.0,no,no,aug,467.0,2.0,88.0,4.0,other,yes
7082,49.0,primary,no,889.0,no,no,jul,388.0,1.0,-1.0,0.0,unknown,yes
7083,35.0,secondary,no,3636.0,no,yes,nov,808.0,2.0,-1.0,0.0,unknown,yes
7084,42.0,secondary,no,1289.0,no,no,jul,250.0,4.0,415.0,2.0,failure,yes
7085,80.0,primary,no,0.0,no,no,feb,639.0,1.0,189.0,1.0,failure,yes
7086,45.0,secondary,no,410.0,yes,no,may,891.0,4.0,-1.0,0.0,unknown,yes
7087,49.0,secondary,no,823.0,no,no,aug,780.0,4.0,-1.0,0.0,unknown,yes
7088,49.0,secondary,no,687.0,yes,no,apr,772.0,1.0,-1.0,0.0,unknown,yes
7089,41.0,tertiary,no,5037.0,no,no,apr,252.0,9.0,185.0,5.0,other,yes
7090,33.0,secondary,no,-416.0,yes,no,may,767.0,2.0,-1.0,0.0,unknown,yes
7091,31.0,tertiary,no,2603.0,yes,no,feb,280.0,4.0,-1.0,0.0,unknown,yes
7092,34.0,secondary,no,16.0,no,no,aug,990.0,1.0,-1.0,0.0,unknown,yes
7093,31.0,tertiary,no,1331.0,no,no,apr,297.0,1.0,86.0,3.0,success,yes
7094,38.0,tertiary,no,0.0,no,no,sep,260.0,3.0,95.0,3.0,success,yes
7095,28.0,secondary,no,-46.0,yes,no,sep,199.0,1.0,92.0,14.0,success,yes
7096,26.0,secondary,no,668.0,yes,no,may,576.0,3.0,-1.0,0.0,unknown,yes
7097,75.0,tertiary,no,3810.0,yes,no,nov,262.0,1.0,183.0,1.0,failure,yes
7098,33.0,tertiary,no,61.0,no,no,aug,836.0,3.0,-1.0,0.0,unknown,yes
7099,68.0,secondary,no,19317.0,yes,no,aug,249.0,1.0,-1.0,0.0,unknown,yes
7100,34.0,tertiary,no,703.0,yes,no,apr,342.0,1.0,-1.0,0.0,unknown,yes
7101,55.0,secondary,no,602.0,no,no,jun,324.0,3.0,,2.0,success,yes
7102,59.0,tertiary,no,2013.0,no,no,feb,222.0,4.0,94.0,2.0,success,yes
7103,79.0,primary,no,429.0,no,no,jul,1006.0,2.0,-1.0,0.0,unknown,yes
7104,32.0,tertiary,no,2536.0,yes,no,aug,958.0,6.0,-1.0,0.0,unknown,yes
7105,37.0,tertiary,no,4089.0,yes,no,feb,289.0,2.0,174.0,4.0,other,yes
7106,31.0,tertiary,no,2603.0,yes,no,feb,280.0,4.0,-1.0,0.0,unknown,yes
7107,30.0,tertiary,no,944.0,no,no,oct,251.0,2.0,-1.0,0.0,unknown,yes
7108,58.0,tertiary,no,1382.0,no,no,jun,700.0,1.0,-1.0,0.0,unknown,yes
7109,41.0,tertiary,no,1646.0,yes,no,feb,261.0,1.0,184.0,6.0,success,yes
7110,27.0,secondary,no,158.0,no,no,jul,650.0,2.0,-1.0,0.0,unknown,yes
7111,36.0,tertiary,no,197.0,no,no,apr,260.0,1.0,-1.0,0.0,unknown,yes
7112,35.0,tertiary,no,470.0,yes,no,jul,743.0,13.0,-1.0,0.0,unknown,yes
7113,36.0,secondary,no,4438.0,yes,no,may,446.0,1.0,-1.0,0.0,unknown,yes
7114,51.0,secondary,no,9228.0,no,no,jul,655.0,4.0,-1.0,0.0,unknown,yes
7115,52.0,tertiary,no,-970.0,yes,no,feb,489.0,1.0,-1.0,0.0,unknown,yes
7116,43.0,secondary,no,3403.0,yes,no,nov,707.0,2.0,97.0,2.0,success,yes
7117,25.0,secondary,no,8.0,no,no,apr,107.0,2.0,-1.0,0.0,unknown,yes
7118,49.0,secondary,no,320.0,no,no,feb,1971.0,4.0,-1.0,0.0,unknown,yes
